"Категория";"Название";"Все товары от бренда";"Фото";"Преимущество";"ОС";"Частота и количество ядер процессора";"RAM";"Память";"Остальные характеристики";"Все характеристики";"Описание";"Код товара";"Цена";"Баллы за покупку";"Ссылка на товар"
"Планшеты";"Планшет Samsung SM-X706 Galaxy Tab S8 11 LTE 256Gb Pink Gold";"https://xn----8sb1bezcm.xn--p1ai///brand/samsung";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/75/85/67986495-790c-4dcb-a145-ce7a15139e77.jpg";" • IPS-дисплей с частотой 120 Гц • Поддержка сетей 5G • Стилус S Pen в комплекте";" Android 12 ";" 3 ГГц , (8 ядер) ";"8 Гб";" 256 Гб ";" 256 Гб • 13+6 Мп • microSD • 4G LTE • 3G • Wi-Fi • Bluetooth 5.2 • GPS+ГЛОНАСС • 507 г • 8000 мАч/до 9 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/samsung-sm-x706-galaxy-tab-s8-11-lte-256gb-pink-gold/characteristics";" Планшет премиум класса Galaxy Tab S8 идеально подойдёт для работы и просмотра фильмов и игр, ведь он обладает большим 11-дюймовым IPS-дисплеем с разрешением 2560x1600 и частотой обновления кадров 120 Гц. Отличительное преимущество – электронное перо S Pen сделает написание заметок более интуитивным. Поддержка сетей 5G позволит вам насладиться высокоскоростным интернетом. Мощный 8-ядерный процессор легко справится с любой игрой или приложением. Оптический сканер отпечатков пальцев, расположенный под стеклом дисплея надёжно защитит ваши личные данные. Ёмкий аккумулятор обеспечит до 15 ч. работы в режиме просмотра видео. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46675";"81 990 руб.";"819 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/samsung-sm-x706-galaxy-tab-s8-11-lte-256gb-pink-gold"
"Планшеты";"Планшет Samsung SM-X700 Galaxy Tab S8 11 Wi-Fi 256Gb Graphite";"https://xn----8sb1bezcm.xn--p1ai///brand/samsung";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/72/b3/b1e64c49-4431-4834-864e-cc45b7391d68.jpg";" • IPS-дисплей с частотой 120 Гц • Разрешение дисплея 2560x1600 • Стилус S Pen в комплекте";" Android 12 ";" 3 ГГц , (8 ядер) ";"8 Гб";" 256 Гб ";" 256 Гб • 13+6 Мп • microSD • Wi-Fi • Bluetooth 5.2 • GPS+ГЛОНАСС • 500 г • 8000 мАч/до 9 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/samsung-sm-x700-galaxy-tab-s8-11-wi-fi-256gb-graphite/characteristics";" Планшет премиум класса Galaxy Tab S8 идеально подойдёт для работы и просмотра фильмов и игр, ведь он обладает большим 11-дюймовым IPS-дисплеем с разрешением 2560x1600 и частотой обновления кадров 120 Гц. Отличительное преимущество – электронное перо S Pen сделает написание заметок более интуитивным. Мощный 8-ядерный процессор легко справится с любой игрой или приложением. Оптический сканер отпечатков пальцев, расположенный под стеклом дисплея надёжно защитит ваши личные данные. Ёмкий аккумулятор обеспечит до 15 ч. работы в режиме просмотра видео. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46679";"69 990 руб.";"699 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/samsung-sm-x700-galaxy-tab-s8-11-wi-fi-256gb-graphite"
"Планшеты";"Планшет Samsung SM-X706 Galaxy Tab S8 11 LTE 256Gb Graphite";"https://xn----8sb1bezcm.xn--p1ai///brand/samsung";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/cc/ff/6b261e10-37fc-4ab0-b536-f026234df10c.jpg";" • IPS-дисплей с частотой 120 Гц • Поддержка сетей 5G • Стилус S Pen в комплекте";" Android 12 ";" 3 ГГц , (8 ядер) ";"8 Гб";" 256 Гб ";" 256 Гб • 13+6 Мп • microSD • 4G LTE • 3G • Wi-Fi • Bluetooth 5.2 • GPS+ГЛОНАСС • 507 г • 8000 мАч/до 9 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/samsung-sm-x706-galaxy-tab-s8-11-lte-256gb-graphite/characteristics";" Планшет премиум класса Galaxy Tab S8 идеально подойдёт для работы и просмотра фильмов и игр, ведь он обладает большим 11-дюймовым IPS-дисплеем с разрешением 2560x1600 и частотой обновления кадров 120 Гц. Отличительное преимущество – электронное перо S Pen сделает написание заметок более интуитивным. Поддержка сетей 5G позволит вам насладиться высокоскоростным интернетом. Мощный 8-ядерный процессор легко справится с любой игрой или приложением. Оптический сканер отпечатков пальцев, расположенный под стеклом дисплея надёжно защитит ваши личные данные. Ёмкий аккумулятор обеспечит до 15 ч. работы в режиме просмотра видео. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46673";"81 990 руб.";"819 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/samsung-sm-x706-galaxy-tab-s8-11-lte-256gb-graphite"
"Планшеты";"Планшет Samsung SM-X205 Galaxy Tab A8 10.5 LTE 4/128Gb Dark Gray";"https://xn----8sb1bezcm.xn--p1ai///brand/samsung";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/36/00/7ed9ae68-0abc-48c8-a2d7-508d3a9f5237.jpg";" • Восьмиядерный процессор • Детский режим • 4 динамика Dolby Atmos";" Android 11 ";" 2 ГГц , (8 ядер) ";"4 Гб";" 128 Гб ";" 128 Гб • 8 Мп • microSD • 4G LTE • 3G • Wi-Fi • Bluetooth 5.0 • GPS+ГЛОНАСС • 508 г • 7040 мАч/до 13 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/samsung-sm-x205-galaxy-tab-a8-10-5-lte-4-128gb-dark-gray/characteristics";" Благодаря тонким рамкам планшета Galaxy Tab A8 вы сможете полностью погрузиться в происходящее на большом 10.5"" экране. Вы можете разделить экран пополам и делать два дела одновременно. Вы также можете подстраивать окно по размеру по мере необходимости, перетаскивать файлы или уведомления. Восьмиядерный процессор вместе с ОЗУ 4 ГБ отлично выдерживают самые тяжелые нагрузки без потерь мощности и заряда аккумулятора. Храните больше любимого контента на карте памяти microSD до 1ТБ, а благодаря емкой батарее и поддержке быстрой зарядки можно точно не беспокоится, что планшет разрядится в самый неподходящий момент. Благодаря 4-м стереодинамикам с поддержкой технологии Dolby Atmos, вы сможете насладиться исключительной точностью и глубиной звучания контента. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46559";"31 990 руб.";"319 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/samsung-sm-x205-galaxy-tab-a8-10-5-lte-4-128gb-dark-gray"
"Планшеты";"Планшет Samsung SM-X205 Galaxy Tab A8 10.5 LTE 4/64Gb Pink Gold";"https://xn----8sb1bezcm.xn--p1ai///brand/samsung";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/f3/04/0a6b7419-b4e8-4d4d-98b7-aae3d3fa20bc.jpg";" • Восьмиядерный процессор • Детский режим • 4 динамика Dolby Atmos";" Android 11 ";" 2 ГГц , (8 ядер) ";"4 Гб";" 64 Гб ";" 64 Гб • 8 Мп • microSD • 4G LTE • 3G • Wi-Fi • Bluetooth 5.0 • GPS+ГЛОНАСС • 508 г • 7040 мАч/до 13 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/samsung-sm-x205-galaxy-tab-a8-10-5-lte-4-64gb-pink-gold/characteristics";" Благодаря тонким рамкам планшета Galaxy Tab A8 вы сможете полностью погрузиться в происходящее на большом 10.5"" экране. Вы можете разделить экран пополам и делать два дела одновременно. Вы также можете подстраивать окно по размеру по мере необходимости, перетаскивать файлы или уведомления. Восьмиядерный процессор вместе с ОЗУ 4 ГБ отлично выдерживают самые тяжелые нагрузки без потерь мощности и заряда аккумулятора. Храните больше любимого контента на карте памяти microSD до 1ТБ, а благодаря емкой батарее и поддержке быстрой зарядки можно точно не беспокоится, что планшет разрядится в самый неподходящий момент. Благодаря 4-м стереодинамикам с поддержкой технологии Dolby Atmos, вы сможете насладиться исключительной точностью и глубиной звучания контента. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46556";"29 990 руб.";"299 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/samsung-sm-x205-galaxy-tab-a8-10-5-lte-4-64gb-pink-gold"
"Планшеты";"Планшет Samsung SM-X205 Galaxy Tab A8 10.5 LTE 4/64Gb Dark Gray";"https://xn----8sb1bezcm.xn--p1ai///brand/samsung";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/96/12/5889e227-8eb3-406d-ab19-0463349894d5.jpg";" • Восьмиядерный процессор • Детский режим • 4 динамика Dolby Atmos";" Android 11 ";" 2 ГГц , (8 ядер) ";"4 Гб";" 64 Гб ";" 64 Гб • 8 Мп • microSD • 4G LTE • 3G • Wi-Fi • Bluetooth 5.0 • GPS+ГЛОНАСС • 508 г • 7040 мАч/до 13 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/samsung-sm-x205-galaxy-tab-a8-10-5-lte-4-64gb-dark-gray/characteristics";" Благодаря тонким рамкам планшета Galaxy Tab A8 вы сможете полностью погрузиться в происходящее на большом 10.5"" экране. Вы можете разделить экран пополам и делать два дела одновременно. Вы также можете подстраивать окно по размеру по мере необходимости, перетаскивать файлы или уведомления. Восьмиядерный процессор вместе с ОЗУ 4 ГБ отлично выдерживают самые тяжелые нагрузки без потерь мощности и заряда аккумулятора. Храните больше любимого контента на карте памяти microSD до 1ТБ, а благодаря емкой батарее и поддержке быстрой зарядки можно точно не беспокоится, что планшет разрядится в самый неподходящий момент. Благодаря 4-м стереодинамикам с поддержкой технологии Dolby Atmos, вы сможете насладиться исключительной точностью и глубиной звучания контента. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46555";"29 990 руб.";"299 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/samsung-sm-x205-galaxy-tab-a8-10-5-lte-4-64gb-dark-gray"
"Планшеты";"Планшет Xiaomi Pad 5 6/128Gb Pearl White";"https://xn----8sb1bezcm.xn--p1ai///brand/xiaomi";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/68/3d/98c81eed-a936-4d00-bae2-2786b4dba364.jpg";" • Дисплей 120 Гц с разрешением 2560x1600 • Восьмиядерный процессор • Стереодинамики с поддержкой Dolby Atmos";" Android 11 ";" 2.96 ГГц , (8 ядер) ";"6 Гб";" 128 Гб ";" 128 Гб • 13 Мп • Wi-Fi • Bluetooth 5.0 • 511 г • 8720 мАч/до 120 ч/до 16 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/xiaomi-pad-5-6-128gb-pearl-white/characteristics";" Xiaomi Pad 5 оснащен большим 11-дюймовым дисплеем с разрешением 2560x1600, позводяющим увидеть мельчайшие детали. Частота обновления 120Гц обеспечивает невероятную плавность. Поддержка расширенного цветового диапазона DCI-P3 и технологии Dolby Vision дарят чрезвычайно точную передачу цветов профессионального уровня. Стереодинамики с поддержкой технологии Dolby Atmos создают захватывающий объемный звук, чтобы вы оказались в центре происходящего. Мощный 8-ядерный процессор позволяет выполнять несколько задач одновременно и запускать до трех приложений на одном экране. Ёмкий аккумулятор на 8720 мАч позволит просматривать видео в течение 16 часов, а слушать музыку - целых 120 часов. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46051";"42 990 руб.";"429 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/xiaomi-pad-5-6-128gb-pearl-white"
"Планшеты";"Планшет Xiaomi Pad 5 6/128Gb Cosmic Gray";"https://xn----8sb1bezcm.xn--p1ai///brand/xiaomi";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/66/df/46e30f82-dca5-456e-b602-e48cf1c1ca60.jpg";" • Дисплей 120 Гц с разрешением 2560x1600 • Восьмиядерный процессор • Стереодинамики с поддержкой Dolby Atmos";" Android 11 ";" 2.96 ГГц , (8 ядер) ";"6 Гб";" 128 Гб ";" 128 Гб • 13 Мп • Wi-Fi • Bluetooth 5.0 • 511 г • 8720 мАч/до 120 ч/до 16 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/xiaomi-pad-5-6-128gb-cosmic-gray/characteristics";" Xiaomi Pad 5 оснащен большим 11-дюймовым дисплеем с разрешением 2560x1600, позводяющим увидеть мельчайшие детали. Частота обновления 120Гц обеспечивает невероятную плавность. Поддержка расширенного цветового диапазона DCI-P3 и технологии Dolby Vision дарят чрезвычайно точную передачу цветов профессионального уровня. Стереодинамики с поддержкой технологии Dolby Atmos создают захватывающий объемный звук, чтобы вы оказались в центре происходящего. Мощный 8-ядерный процессор позволяет выполнять несколько задач одновременно и запускать до трех приложений на одном экране. Ёмкий аккумулятор на 8720 мАч позволит просматривать видео в течение 16 часов, а слушать музыку - целых 120 часов. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46050";"42 990 руб.";"429 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/xiaomi-pad-5-6-128gb-cosmic-gray"
"Планшеты";"Планшет Inoi inoiPAD mini Wi-Fi 1/16Gb Black";"https://xn----8sb1bezcm.xn--p1ai///brand/inoi";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/32/57/40271b3b-76d3-411d-8d69-1673065208a1.jpg";" • Яркий IPS-дисплей • Четырехъядерный процессор • Поддержка microSD до 32 Гб";" Android 10.0 Go ";" 1.3 ГГц , (4 ядра) ";"1 Гб";" 16 Гб ";" 16 Гб • 5 Мп • microSD • Wi-Fi • Bluetooth 4.2 • GPS • 246 г • 2800 мАч/до 5 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/inoi-inoipad-mini-wi-fi-1-16gb-black/characteristics";" inoiPad mini оснащен 4-ядерным чипсетом SC7731E, обеспечивающим плавную и комфортную работу интерфейса. 7 дюймовый IPS экран, покрытом заводской защитной пленкой, с разрешением 1024 на 600 пикселей позволяет смотреть фильмы, серфить в интернете и работать в многозадачном режиме без перерыва. 5 Мп камера планшета позволит запечатлеть яркие моменты и использовать все приложения, требующие камеру. С помощью фронтальной 2 Мп камеры можно использовать планшет для видеозвонков, а также для разблокировки по лицу. inoiPad mini работает на операционной системе Android 10 Go, в котором нет ничего лишнего. Чистый Android выглядит и работает именно так, как было задумано компанией Google. Встроенные системы защиты, невероятная скорость и плавность работы интерфейса и поддержка миллионов приложений. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46467";"3 990 руб.";"39 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/inoi-inoipad-mini-wi-fi-1-16gb-black"
"Планшеты";"Планшет Inoi inoiPAD Wi-Fi+3G 2/32Gb Black";"https://xn----8sb1bezcm.xn--p1ai///brand/inoi";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/fe/a8/ef771834-4a81-4caa-8523-31823eb8355e.jpg";" • Яркий IPS-дисплей • Ёмкий аккумулятор 6000 мАч • Поддержка MicroSD до 32 Гб";" Android 10.0 Go ";" 1.3 ГГц , (4 ядра) ";"2 Гб";" 32 Гб ";" 32 Гб • 5 Мп • microSD • 3G • Wi-Fi • Bluetooth 4.2 • GPS • 550 г • 6000 мАч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/inoi-inoipad-wi-fi-3g-2-32gb-black/characteristics";" Inoi inoiPad с четырёхъядерным процессором Spreadtrum SC7731 станет отличным решением для просмотра различного контента, базовых игр и даже работы. Оперативной памяти 2 Гб достаточно для обеспечения должного уровня производительности. Ёмкость внутреннего хранилища составляет 32 Гб, а с помощью внешнего накопителя данных его можно увеличить в два раза. 10-дюймовый дисплей с разрешением 1280x800 пикселей идеален для кино и видеороликов. Благодаря IPS-технологии экран отличается хорошей цветопередачей, высокой контрастностью, яркостью и довольно широкими углами обзора. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46466";"9 990 руб.";"99 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/inoi-inoipad-wi-fi-3g-2-32gb-black"
"Планшеты";"Планшет Huawei MatePad T 8 Kids LTE 2/16Gb Deepsea Blue";"https://xn----8sb1bezcm.xn--p1ai///brand/huawei";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/6f/fe/5d50cc2f-f096-410f-b489-b776230bf197.jpg";" • Восьмиядерный процессор • Родительский контроль • Поддержка MicroSD до 512 Гб";" Android 10.0 ";" 2 ГГц , (8 ядер) ";"2 Гб";" 16 Гб ";" 16 Гб • 5 Мп • microSD • 4G LTE • 3G • Wi-Fi • Bluetooth 5.0 • GPS+ГЛОНАСС • 310 г • 5100 мАч/до 588 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/huawei-matepad-t-8-kids-lte-2-16gb-deepsea-blue/characteristics";" Планшет Huawei MatePad T 8 Kids оснащен 8-дюймовым IPS-дисплеем с разрешением 1280x800 пикселей. Модель получила характерный яркий дизайн в синем цвете, а в комплекте поставляется противоударный чехол, который изготовлен из пищевого силикона. Полезное дополнение - подставка, которую также можно использовать в качестве ручки для переноса или петли для настенного крепления. Устройство не имеет мелких деталей и острых углов. Инженеры и разработчики уделили особое внимание здоровью и безопасности маленьких пользователей. Для этих целей используется экран с фильтрацией синего света, режим электронной книги, оповещения о неровностях дороги, напоминания о правильной позе и многое другое. Присутствуют блокировка для безопасной зарядки и продвинутый родительский контроль. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"45881";"13 990 руб.";"139 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/huawei-matepad-t-8-kids-lte-2-16gb-deepsea-blue"
"Планшеты";"Планшет Apple iPad Pro 12.9 Wi-Fi (2020) 512Gb Space Gray";"https://xn----8sb1bezcm.xn--p1ai///brand/apple";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/eb/16/4be713a2-824e-476d-950c-68e106b476bf.jpg";" • Дисплей IPS Retina 2732x2048 • Съёмка видео 4K 3840x2160 • Распознавание лица Face ID";" iPadOS ";"- ,  (8 ядер) ";"6 Гб";" 512 Гб ";" 512 Гб • 12+10 Мп • Wi-Fi • Bluetooth 5.0 • 641 г • до 10 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/apple-ipad-pro-12-9-wi-fi-2020-512gb-space-gray/characteristics";" Планшет Apple iPad Pro 12.9 Wi-Fi (2020) поддерживает Apple Pencil, поэтому вы сможете делать на нём заметки и рисовать, как на обычной тетради. Восьмиядерный процессор A12Z Bionic позволит работать в режиме многозадачности. Дисплей IPS Liquid Retina с разрешением 2732x2048 поразит вас яркими, сочными цветами. Технология распознавания лица Face ID надёжно защитит ваши личные данные. С помощью основной камеры 12+10 Мп вы сможете снимать видео 4K и делать отличные панорамные фотографии. ToF-камера (сканер LiDAR) выводит работу с приложениями дополненной реальности на новый уровень, позволяя создавать сверхреалистичную картинку, на которой соединены объекты виртуального и реального мира. Кроме того, к планшету можно подключить клавиатуру Magic Keyboard и превратить его в полноценный ноутбук. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46268";"164 990 руб.";"1649 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/apple-ipad-pro-12-9-wi-fi-2020-512gb-space-gray"
"Планшеты";"Планшет Apple iPad Pro 12.9 (2021) Wi-Fi 512Gb Silver";"https://xn----8sb1bezcm.xn--p1ai///brand/apple";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/03/66/136327c5-968a-4136-9c53-a9a1d159371a.jpg";" • Дисплей Liquid Retina XDR • Съёмка видео 4K 3840x2160 • Распознавание лица Face ID";" iPadOS ";"- ,  (8 ядер) ";"8 Гб";" 512 Гб ";" 512 Гб • 12+10 Мп • Wi-Fi • Bluetooth 5.0 • 682 г • до 10 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/apple-ipad-pro-12-9-2021-wi-fi-512gb-silver/characteristics";" Apple iPad Pro 12.9 - безупречное решение для повседневных задач. Чип Apple M1 справится не только с тяжелыми рабочими проектами, но и с 3D визуализацией. Дисплей Liquid Retina XDR передаст яркую и детализированную картинку с поразительной реалистичностью. Поддержка Thunderbolt с пропускной способностью до 40 Гбит/с позволит подключить монитор Pro Display XDR на полном разрешении 6К. Просматривать фильмы в высоком разрешении, быстро скачивать файлы и играть в игры поможет высокоскоростной Wi-Fi 6. Ipad Pro также поддерживает беспроводные клавиатуры и стилус Apple Pencil. Четыре динамика с поддержкой Dolby Atmos подарят радостные эмоции от детализированного и объемного звука. Работает планшет до 10 часов в режиме просмотра видео или работы в интернете. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46390";"199 990 руб.";"1999 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/apple-ipad-pro-12-9-2021-wi-fi-512gb-silver"
"Планшеты";"Планшет Apple iPad Pro 12.9 (2021) Wi-Fi 512Gb Space Gray";"https://xn----8sb1bezcm.xn--p1ai///brand/apple";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/98/35/bbd8c32e-5299-45b2-b918-0bef7c2b04cf.jpg";" • Дисплей Liquid Retina XDR • Съёмка видео 4K 3840x2160 • Распознавание лица Face ID";" iPadOS ";"- ,  (8 ядер) ";"8 Гб";" 512 Гб ";" 512 Гб • 12+10 Мп • Wi-Fi • Bluetooth 5.0 • 682 г • до 10 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/apple-ipad-pro-12-9-2021-wi-fi-512gb-space-gray/characteristics";" Apple iPad Pro 12.9 - безупречное решение для повседневных задач. Чип Apple M1 справится не только с тяжелыми рабочими проектами, но и с 3D визуализацией. Дисплей Liquid Retina XDR передаст яркую и детализированную картинку с поразительной реалистичностью. Поддержка Thunderbolt с пропускной способностью до 40 Гбит/с позволит подключить монитор Pro Display XDR на полном разрешении 6К. Просматривать фильмы в высоком разрешении, быстро скачивать файлы и играть в игры поможет высокоскоростной Wi-Fi 6. Ipad Pro также поддерживает беспроводные клавиатуры и стилус Apple Pencil. Четыре динамика с поддержкой Dolby Atmos подарят радостные эмоции от детализированного и объемного звука. Работает планшет до 10 часов в режиме просмотра видео или работы в интернете. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46389";"199 990 руб.";"1999 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/apple-ipad-pro-12-9-2021-wi-fi-512gb-space-gray"
"Планшеты";"Планшет Apple iPad Pro 12.9 (2021) Wi-Fi 128Gb Silver";"https://xn----8sb1bezcm.xn--p1ai///brand/apple";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/30/2a/bfe18ef5-f6ce-40ab-addb-0161ba1cef39.jpg";" • Дисплей Liquid Retina XDR • Съёмка видео 4K 3840x2160 • Распознавание лица Face ID";" iPadOS ";"- ,  (8 ядер) ";"8 Гб";" 128 Гб ";" 128 Гб • 12+10 Мп • Wi-Fi • Bluetooth 5.0 • 682 г • до 10 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/apple-ipad-pro-12-9-2021-wi-fi-128gb-silver/characteristics";" Apple iPad Pro 12.9 - безупречное решение для повседневных задач. Чип Apple M1 справится не только с тяжелыми рабочими проектами, но и с 3D визуализацией. Дисплей Liquid Retina XDR передаст яркую и детализированную картинку с поразительной реалистичностью. Поддержка Thunderbolt с пропускной способностью до 40 Гбит/с позволит подключить монитор Pro Display XDR на полном разрешении 6К. Просматривать фильмы в высоком разрешении, быстро скачивать файлы и играть в игры поможет высокоскоростной Wi-Fi 6. Ipad Pro также поддерживает беспроводные клавиатуры и стилус Apple Pencil. Четыре динамика с поддержкой Dolby Atmos подарят радостные эмоции от детализированного и объемного звука. Работает планшет до 10 часов в режиме просмотра видео или работы в интернете. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46386";"179 990 руб.";"1799 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/apple-ipad-pro-12-9-2021-wi-fi-128gb-silver"
"Планшеты";"Планшет Huawei MediaPad T5 10.1 LTE 16Gb Black";"https://xn----8sb1bezcm.xn--p1ai///brand/huawei";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/9e/39/f38c81ae-ca0a-462b-a355-a156ea0cb3b8.jpg";" • Дисплей с разрешением Full HD • Металлический корпус • Восьмиядерный процессор";" Android 8.0 ";" 2.36 ГГц , (8 ядер) ";"2 Гб";" 16 Гб ";" 16 Гб • 5 Мп • microSD • 4G LTE • 3G • Wi-Fi • Bluetooth 4.2 • GPS+ГЛОНАСС • 460 г • 5100 мАч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/huawei-mediapad-t5-10-1-lte-16gb-black/characteristics";" Планшет Huawei MediaPad T5 10.1 LTE оснащён мощным 8-ядерным процессором, что обеспечивает мгновенную загрузку игр и приложений. Встроенный модуль 4G позволит вам насладиться высокоскоростным интернетом. Благодаря поддержке SIM-карты планшет можно использовать как сотовый телефон. IPS-дисплей с разрешением Full HD порадует вас яркими, сочными цветами. Режим защиты зрения убережёт ваши глаза от вредного УФ-излучения. Благодаря прочному металлическому корпусу удары и падения не причинят вреда планшету. В режиме «Дети» ваш ребёнок сможет пользоваться множеством игровых и обучающих приложений. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"45884";"23 990 руб.";"239 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/huawei-mediapad-t5-10-1-lte-16gb-black"
"Планшеты";"Планшет Huawei MediaPad T3 10 LTE 16Gb Grey";"https://xn----8sb1bezcm.xn--p1ai///brand/huawei";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/35/ec/59184d4a-910d-4582-97ee-3292da8e2420.jpg";" • Четырехъядерный процессор • Функции телефона: звонки,SMS • Поддержка a-GPS + ГЛОНАСС";" Android 7.0 ";" 1.4 ГГц , (4 ядра) ";"2 Гб";" 16 Гб ";" 16 Гб • 5 Мп • microSD • 4G LTE • 3G • Wi-Fi • Bluetooth 4.0 • GPS+ГЛОНАСС • 460 г • 4800 мАч/до 300 ч/до 10 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/huawei-mediapad-t3-10-lte-16gb-grey/characteristics";" Huawei MediaPad T3 10 LTE - планшет в стильном и тонком корпусе из алюминиевого сплава, за которым скрывается мощная начинка и огромный выбор различных приложений. Планшет работает на базе четырехъядерного процессора и современной ОС Android 7.0, что обеспечивает мгновенную загрузку приложений и контента, обмен информацией, а также бесперебойную работу в Интернете в многозадачном режиме с одновременным использованием двух окон. MediaPad T3 10 оснащен слотом для microSIM-карты, а значит, вам доступен мобильный интернет, звонки и даже отправка SMS и MMS-сообщений. Планшет имеет камеру 5 Мп, что позволит делать яркие четкие фотографии. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"45917";"11 990 руб.";"119 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/huawei-mediapad-t3-10-lte-16gb-grey"
